ts_name;time;unit;value;class
Series01;201803060900;Value;1126.2648;0
Series01;201803061000;Value;1316.9079;0
Series01;201803061100;Value;1338.3226;0
Series01;201803061200;Value;1078.0888;0
Series01;201803061300;Value;1156.6198;0
Series01;201803061400;Value;1091.5352;0
Series01;201803061500;Value;1316.4143;0
Series01;201803061600;Value;1383.9323;0
Series01;201803061700;Value;1143.8105;0
Series01;201803061800;Value;1843.5601;0
Series01;201803061900;Value;1199.0074;0
Series01;201803062000;Value;1258.0629;0
Series01;201803062100;Value;1997.8984;0
Series01;201803062200;Value;1305.9556;0
Series01;201803062300;Value;1188.7367;0
Series01;201803070000;Value;1062.8899;0
Series01;201803070100;Value;1923.5258;0
Series01;201803070200;Value;1938.8295;0
Series01;201803070300;Value;1811.1380;0
Series01;201803070400;Value;1414.3109;0
Series01;201803070500;Value;1917.8215;0
Series01;201803070600;Value;1094.1340;0
Series01;201803070700;Value;1588.1753;0
Series01;201803070800;Value;1002.9234;0
Series01;201803070900;Value;1878.5569;0
Series01;201803071000;Value;1745.9933;0
Series01;201803071100;Value;1419.9836;0
Series01;201803071200;Value;1263.6606;0
Series01;201803071300;Value;1486.8878;0
Series01;201803071400;Value;1378.5244;0
Series01;201803071500;Value;1823.9676;0
Series01;201803071600;Value;1112.2576;0
Series01;201803071700;Value;1272.7053;0
Series01;201803071800;Value;1572.2279;0
Series01;201803071900;Value;1212.1388;0
Series01;201803072000;Value;1556.0920;0
Series01;201803072100;Value;1884.7868;0
Series01;201803072200;Value;1959.9178;0
Series01;201803072300;Value;1605.2801;0
Series01;201803080000;Value;1261.7717;0
Series01;201803080100;Value;1978.6013;0
Series01;201803080200;Value;1905.1864;0
Series01;201803080300;Value;1374.1277;0
Series01;201803080400;Value;1277.1120;0
Series01;201803080500;Value;1342.3668;0
Series01;201803080600;Value;1546.8514;0
Series01;201803080700;Value;1642.5501;0
Series01;201803080800;Value;1310.6451;0
Series01;201803080900;Value;1452.4183;0
Series01;201803081000;Value;1460.1969;0
Series01;201803081100;Value;1117.2171;0
