label,time-stamp,x	
0,1,1329.9870
0,2,1403.1244
0,3,1684.3689
0,4,1132.9842
0,5,1643.9586
0,6,1292.4674
0,7,1911.1026
0,8,1955.4767
0,9,1317.9782
0,10,1642.8600
0,11,1254.5660
0,12,1783.2040
0,13,1756.0439
0,14,1759.9573
0,15,1772.3365
0,16,1694.6713
0,17,1020.2157
0,18,1472.9366
0,19,1448.2726
0,20,1794.4980
0,21,1958.8390
0,22,1726.9774
0,23,1695.9391
0,24,1788.7773
0,25,1834.5424
0,26,1968.2796
0,27,1766.9022
0,28,1050.4803
0,29,1484.6856
0,30,1543.7824
0,31,1414.4529
0,32,1682.1410
0,33,1845.1197
0,34,1918.7441
0,35,1621.0466
0,36,1179.5633
0,37,1949.6559
0,38,1516.0606
0,39,1743.7019
0,40,1901.6128
0,41,1724.1205
0,42,1140.8932
0,43,1817.6676
0,44,1961.5187
0,45,1756.2465
0,46,1294.9237
0,47,1997.8447
0,48,1736.7255
0,49,1798.6959
0,50,1356.2029
0,51,1347.9940
0,52,1433.5540
0,53,1902.3837
0,54,1324.5695
0,55,1530.2141
0,56,1995.0547
0,57,1525.4157
0,58,1297.7243
0,59,1005.8879
0,60,1716.6501
0,61,1737.0140
0,62,1864.2543
0,63,1331.8360
0,64,1248.3107
0,65,1751.5407
0,66,1569.6673
0,67,1674.7441
0,68,1287.2762
0,69,1842.3594
0,70,1919.9103
0,71,1215.6241
0,72,1919.5644
0,73,1055.7627
0,74,1902.7203
0,75,1457.5041
0,76,1209.5458
0,77,1000.0000
0,78,1995.7694
0,79,1953.2030
0,80,1405.4046
0,81,1779.1083
0,82,1130.4213
0,83,1983.8369
0,84,1309.2508
0,85,1073.8683
0,86,1550.8883
0,87,1062.7294
0,88,1435.3436
0,89,1877.5535
0,90,1487.0115
0,91,1045.6643
0,92,1207.4259
0,93,1910.6127
0,94,1791.7948
0,95,1078.1851
0,96,1082.7697
0,97,1752.3648
0,98,1359.5028
0,99,1579.4873
0,100,1017.4188
0,101,1463.3368
0,102,1421.0977
0,103,1474.3094
0,104,1256.1754
0,105,1174.3515
0,106,1899.0252
0,107,1180.7319
0,108,1507.4034
0,109,1829.7117
0,110,1104.1733
0,111,1927.7380
0,112,1297.7371
0,113,1156.2226
0,114,1688.3334
0,115,1929.4854
0,116,1588.4180
0,117,1030.6828
0,118,1004.4026
0,119,1714.0921
0,120,1072.5419
0,121,1088.7887
0,122,1617.7073
0,123,1428.7223
0,124,1754.9613
0,125,1855.7978
0,126,1834.6817
0,127,1859.9956
0,128,1992.8241
0,129,1674.8197
0,130,1378.6460
0,131,1218.6903
0,132,1097.1081
0,133,1174.7028
0,134,1841.6120
0,135,1798.7768
0,136,1142.0918
0,137,1109.9451
0,138,1591.6968
0,139,1348.6995
0,140,1640.9654
0,141,1422.4828
0,142,1683.2290
0,143,1585.8827
0,144,1670.7743
0,145,1325.1479
0,146,1080.6753
0,147,1070.9303
0,148,1201.6918
0,149,1741.6635
0,150,1451.5256
0,151,1664.4737
0,152,1099.3651
0,153,1356.9921
0,154,1505.4355
0,155,1040.7562
0,156,1871.2575
0,157,1793.8264
0,158,1324.8809
0,159,1299.8443
0,160,1992.3956
0,161,1590.0023
0,162,1275.9266
0,163,1241.2549
0,164,1399.3346
0,165,1670.7476
0,166,1701.6285
0,167,1411.3250
0,168,1557.9356
0,169,1732.2747
0,170,1073.5090
0,171,1745.2616
0,172,1554.0453
0,173,1091.2166
0,174,1397.2466
0,175,1810.8862
0,176,1105.6808
0,177,1072.3681
0,178,1408.4161
0,179,1114.8301
0,180,1529.0476
0,181,1960.2461
0,182,1964.8941
0,183,1226.0763
0,184,1480.2333
0,185,1641.3164
0,186,1041.7227
0,187,1282.1137
0,188,1590.0225
0,189,1855.6381
0,190,1896.9392
0,191,1085.5134
0,192,1628.8594
0,193,1037.5545
0,194,1746.7043
0,195,1090.7391
0,196,1967.0334
0,197,1960.9106
0,198,1554.2098
0,199,1582.2707
0,200,1495.3866
0,201,1318.1859
0,202,1978.5387
0,203,1529.8852
0,204,1932.1427
0,205,1297.1275
0,206,1021.2092
0,207,1669.6972
0,208,1598.4708
0,209,1755.0423
0,210,1913.9407
0,211,1820.3117
0,212,1664.0354
0,213,1372.2003
0,214,1474.2730
0,215,1196.9604
0,216,1949.5888
0,217,1968.2413
0,218,1299.8282
0,219,1830.0260
0,220,1292.1289
0,221,1573.4255
0,222,1358.3540
0,223,1386.9224
0,224,1509.7245
0,225,1575.7358
0,226,1470.8716
0,227,1605.4354
0,228,1381.0208
0,229,1062.1346
0,230,1133.4465
0,231,1588.6023
0,232,1016.7037
0,233,1082.9255
0,234,1836.0701
0,235,1372.7527
0,236,1150.0691
0,237,1777.8014
0,238,1635.5287
0,239,1789.3647
0,240,1401.4537
0,241,1579.0551
0,242,1740.3041
0,243,1737.0225
0,244,1534.4058
0,245,1969.7827
0,246,1875.1499
0,247,1729.4773
0,248,1554.7885
0,249,1908.1421
0,250,1251.5323
0,251,1650.1477
0,252,1857.1554
0,253,1910.5557
0,254,1212.8019
0,255,1466.6162
0,256,1212.0721
0,257,1482.4199
0,258,1542.0780
0,259,1470.9670
0,260,1313.0851
0,261,1795.2593
0,262,1538.0873
0,263,1839.7725
0,264,1563.9391
0,265,1199.2306
0,266,1751.3122
0,267,1001.0474
0,268,1547.1011
0,269,1331.4559
0,270,1530.2321
0,271,1607.4945
0,272,1327.8756
0,273,1043.6397
0,274,1313.1130
1,275,1.3452
1,276,6.9322
1,277,3.9553
1,278,8.4584
1,279,7.7986
1,280,4.7967
1,281,3.9283
1,282,1.9332
1,283,3.5658
1,284,3.3793
0,285,1804.2657
0,286,1169.2918
0,287,1221.4348
0,288,1929.0606
0,289,1616.8225
0,290,1074.5206
0,291,1941.3038
0,292,1899.9705
0,293,1582.2377
0,294,1008.7261
0,295,1986.7186
0,296,1251.5045
0,297,1872.5645
0,298,1534.5837
0,299,1975.2672
0,300,1467.6991
0,301,1120.2550
0,302,1084.4126
0,303,1472.2331
0,304,1331.0985
0,305,1750.6465
0,306,1731.2051
0,307,1871.4542
0,308,1621.0710
0,309,1932.4707
0,310,1302.7174
0,311,1493.6239
0,312,1306.6307
0,313,1869.1323
0,314,1595.0767
0,315,1000.0000
0,316,1257.3797
0,317,1701.1117
0,318,1572.0548
0,319,1153.6185
0,320,1656.2621
0,321,1500.7976
0,322,1099.9708
0,323,1717.6889
0,324,1408.1706
0,325,1239.3942
0,326,1335.0717
0,327,1199.3951
0,328,1981.2661
0,329,1201.5594
0,330,1520.9593
0,331,1815.8790
0,332,1673.1965
0,333,1554.4670
0,334,1935.7518
0,335,1617.6588
0,336,1574.0306
0,337,1278.1257
0,338,1688.5962
0,339,1072.9545
0,340,1071.9462
0,341,1025.9666
0,342,1667.4840
0,343,1048.3943
0,344,1221.0266
0,345,1072.6245
0,346,1002.0205
0,347,1756.2480
0,348,1473.9053
0,349,1414.0620
0,350,1498.4841
0,351,1246.4822
0,352,1300.4153
0,353,1706.6025
0,354,1235.7523
0,355,1021.8574
0,356,1680.2891
0,357,1813.0547
0,358,1336.1842
0,359,1662.7347
0,360,1151.2498
0,361,1358.6010
0,362,1579.1269
0,363,1607.0210
0,364,1949.7104
0,365,1617.8264
0,366,1734.1914
0,367,1179.5120
0,368,1860.6854
