ts_name;time;unit;value;class
TS11;2014-12-22T13:00:00;Value;2839.1586252132106;0
TS11;2014-12-22T14:00:00;Value;2789.74877757896;0
TS11;2014-12-22T15:00:00;Value;2946.99911056944;0
TS11;2014-12-22T16:00:00;Value;2687.86859839578;0
TS11;2014-12-22T17:00:00;Value;2778.9859880513695;0
TS11;2014-12-22T18:00:00;Value;2877.29289483138;0
TS11;2014-12-22T19:00:00;Value;2934.39090830194;0
TS11;2014-12-22T20:00:00;Value;2938.09554876136;0
TS11;2014-12-22T21:00:00;Value;2901.55072737317;0
TS11;2014-12-22T22:00:00;Value;2904.5865922234198;0
TS11;2014-12-22T23:00:00;Value;2989.8943950406606;0
TS11;2014-12-23T00:00:00;Value;2861.86817087174;0
TS11;2014-12-23T01:00:00;Value;2686.90879515918;0
TS11;2014-12-23T02:00:00;Value;2922.100572749;0
TS11;2014-12-23T03:00:00;Value;3006.1225032441303;0
TS11;2014-12-23T04:00:00;Value;3004.86352152552;0
TS11;2014-12-23T05:00:00;Value;2846.4953710348605;0
TS11;2014-12-23T06:00:00;Value;2852.0593763655297;0
TS11;2014-12-23T07:00:00;Value;3003.7892018463103;0
TS11;2014-12-23T08:00:00;Value;2738.9100272632604;0
TS11;2014-12-23T09:00:00;Value;2767.4928017991197;0
TS11;2014-12-23T10:00:00;Value;2804.9290851702804;0
TS11;2014-12-23T11:00:00;Value;2645.933787131;0
TS11;2014-12-23T12:00:00;Value;2630.0414459007898;0
TS11;2014-12-23T13:00:00;Value;2706.09235471615;0
TS11;2014-12-23T14:00:00;Value;2522.09949108475;0
TS11;2014-12-23T15:00:00;Value;2610.04670593837;0
TS11;2014-12-23T16:00:00;Value;2381.3915422425603;0
TS11;2014-12-23T17:00:00;Value;2243.23797373552;0
TS11;2014-12-23T18:00:00;Value;2487.02033412573;0
TS11;2014-12-23T19:00:00;Value;2352.65064068136;0
TS11;2014-12-23T20:00:00;Value;2266.59009440818;0
TS11;2014-12-23T21:00:00;Value;2202.8531011835003;0
TS11;2014-12-23T22:00:00;Value;2315.35449875118;0
TS11;2014-12-23T23:00:00;Value;2027.84142204413;0
TS11;2014-12-24T00:00:00;Value;2196.77512775193;0
TS11;2014-12-24T01:00:00;Value;1915.74160736428;0
TS11;2014-12-24T02:00:00;Value;1955.6693403702102;0
TS11;2014-12-24T03:00:00;Value;1886.22953490994;0
TS11;2014-12-24T04:00:00;Value;1912.1677661878;0
TS11;2014-12-24T05:00:00;Value;1589.18998574173;0
TS11;2014-12-24T06:00:00;Value;1695.41390110061;0
TS11;2014-12-24T07:00:00;Value;1645.73819711175;0
TS11;2014-12-24T08:00:00;Value;1660.1506109182098;0
TS11;2014-12-24T09:00:00;Value;1659.9850157981302;0
TS11;2014-12-24T10:00:00;Value;1363.7102655655199;0
TS11;2014-12-24T11:00:00;Value;1446.6461096073301;0
TS11;2014-12-24T12:00:00;Value;1398.14556122597;0
TS11;2014-12-24T13:00:00;Value;1418.4919323704;0
TS11;2014-12-24T14:00:00;Value;1216.64540064487;0
TS11;2014-12-24T15:00:00;Value;1294.03902874014;0
TS11;2014-12-24T16:00:00;Value;1117.5895441410198;0
TS11;2014-12-24T17:00:00;Value;1017.5610715097699;0
TS11;2014-12-24T18:00:00;Value;1050.7801422236698;0
TS11;2014-12-24T19:00:00;Value;970.3412052136999;0
TS11;2014-12-24T20:00:00;Value;928.061003066412;0
TS11;2014-12-24T21:00:00;Value;945.014407437591;0
TS11;2014-12-24T22:00:00;Value;751.581279289632;0
TS11;2014-12-24T23:00:00;Value;708.6719056103;0
TS11;2014-12-25T00:00:00;Value;666.061644773569;0
TS11;2014-12-25T01:00:00;Value;763.431163230052;0
TS11;2014-12-25T02:00:00;Value;818.74951585256;0
TS11;2014-12-25T03:00:00;Value;669.465197420748;0
TS11;2014-12-25T04:00:00;Value;640.166708444974;0
TS11;2014-12-25T05:00:00;Value;686.1782729113401;0
TS11;2014-12-25T06:00:00;Value;393.826494493174;0
TS11;2014-12-25T07:00:00;Value;264.116393841787;0
TS11;2014-12-25T08:00:00;Value;276.766357211423;0
TS11;2014-12-25T09:00:00;Value;403.67973603861;0
TS11;2014-12-25T10:00:00;Value;356.23854092617995;0
TS11;2014-12-25T11:00:00;Value;33.2199893734019;0
TS11;2014-12-25T12:00:00;Value;450.174897512074;0
TS11;2014-12-25T13:00:00;Value;281.054103827422;0
