label,time-stamp,x	
0,1,1721.3680
0,2,1468.9937
0,3,1619.9014
0,4,1820.0006
0,5,1020.3864
0,6,1153.9652
0,7,1116.1293
0,8,1438.0371
0,9,1069.9464
0,10,1188.8960
0,11,1718.8774
0,12,1725.4091
0,13,1720.1420
0,14,1683.7794
0,15,1557.7462
0,16,1297.5162
0,17,1814.1853
0,18,1177.3022
0,19,1933.6126
1,20,2.0613
1,21,6.7089
1,22,6.3858
1,23,6.7641
1,24,7.3117
1,25,3.9637
1,26,4.2107
1,27,4.0185
1,28,2.3202
0,29,1335.5635
0,30,1990.5516
0,31,1852.2199
0,32,1568.7853
0,33,1550.5497
0,34,1124.8569
0,35,1555.9075
0,36,1049.4092
0,37,1508.3952
0,38,1375.9868
0,39,1496.6305
0,40,1036.4312
0,41,1733.4955
0,42,1468.8867
0,43,1132.2988
0,44,1843.1174
0,45,1988.5032
0,46,1415.1546
0,47,1198.7664
0,48,1882.0617
0,49,1905.5056
0,50,1989.0007
0,51,1540.3196
0,52,1084.5130
0,53,1764.0616
0,54,1703.1715
0,55,1300.7966
0,56,1080.9259
0,57,1654.6910
0,58,1549.2854
0,59,1979.3815
0,60,1417.6521
0,61,1240.6411
0,62,1784.1633
0,63,1801.3645
0,64,1144.0785
0,65,1248.6710
0,66,1240.2881
0,67,1777.6456
0,68,1064.5718
0,69,1082.6984
0,70,1206.7800
0,71,1305.3679
0,72,1089.5533
0,73,1920.0224
0,74,1406.9330
0,75,1064.2837
0,76,1611.1460
0,77,1247.7626
0,78,1810.2199
0,79,1604.2098
0,80,1905.5711
0,81,1450.5566
0,82,1534.1497
0,83,1152.9355
0,84,1272.6739
0,85,1230.8724
0,86,1784.3215
0,87,1670.5828
0,88,1944.0211
0,89,1019.5026
0,90,1347.2534
0,91,1437.1149
0,92,1896.5703
1,93,1.8015
1,94,1.9721
1,95,8.8939
1,96,4.3249
1,97,3.9358
0,98,1261.7429
0,99,1024.7872
0,100,1906.0233
0,101,1042.3419
0,102,1288.0635
0,103,1425.4187
0,104,1612.6034
0,105,1316.4255
0,106,1498.9064
0,107,1861.3208
0,108,1602.4448
0,109,1624.4075
0,110,1487.4934
0,111,1051.5302
0,112,1479.8242
0,113,1169.4092
0,114,1773.9514
0,115,1809.5859
0,116,1277.2331
0,117,1645.8428
0,118,1813.8786
0,119,1677.8737
0,120,1421.4035
0,121,1012.3151
0,122,1479.9132
0,123,1328.1943
0,124,1346.0795
0,125,1587.1123
0,126,1218.7206
0,127,1902.5574
0,128,1111.6724
0,129,1509.4007
0,130,1811.1076
0,131,1173.0011
0,132,1534.3410
0,133,1639.8506
0,134,1871.2608
0,135,1257.9247
0,136,1375.9723
0,137,1457.6626
0,138,1388.1473
0,139,1698.5365
0,140,1634.5266
0,141,1148.0924
0,142,1669.9685
0,143,1629.9803
0,144,1618.2503
0,145,1934.8638
0,146,1514.8935
0,147,1637.7902
0,148,1128.1600
0,149,1766.8666
0,150,1036.4914
0,151,1751.8503
0,152,1526.1218
0,153,1316.8653
0,154,1440.0262
0,155,1221.0368
0,156,1099.5656
0,157,1128.5304
0,158,1568.9883
0,159,1233.1020
0,160,1648.5924
0,161,1544.4166
0,162,1029.6646
0,163,1514.0359
0,164,1321.0577
0,165,1883.3653
0,166,1708.1991
0,167,1418.2839
0,168,1026.8562
0,169,1863.8084
0,170,1384.0621
0,171,1214.4681
0,172,1770.3987
0,173,1309.2532
0,174,1321.5980
0,175,1312.1097
0,176,1764.6147
0,177,1905.9434
0,178,1730.4595
0,179,1450.9076
0,180,1439.5682
0,181,1390.6052
0,182,1168.7805
0,183,1681.0676
0,184,1335.6922
0,185,1914.5492
0,186,1493.0918
0,187,1353.6789
0,188,1846.1485
0,189,1375.8292
0,190,1952.1308
0,191,1854.1857
0,192,1280.6072
1,193,6.5778
1,194,8.2614
1,195,4.2681
1,196,1.8928
1,197,3.2183
0,198,1515.8071
0,199,1332.8953
0,200,1772.9699
0,201,1876.1625
0,202,1402.4173
0,203,1742.5045
0,204,1993.0605
0,205,1559.6492
0,206,1300.5608
0,207,1222.7987
0,208,1705.1951
0,209,1292.0174
0,210,1806.3024
0,211,1799.6106
0,212,1353.0399
0,213,1694.8853
0,214,1325.9304
0,215,1915.1393
0,216,1390.4039
0,217,1795.5694
0,218,1202.8163
0,219,1802.8243
0,220,1347.9913
0,221,1823.6952
0,222,1868.2715
0,223,1921.4643
0,224,1113.1001
0,225,1401.2889
0,226,1008.3626
0,227,1394.4656
0,228,1981.0483
0,229,1322.5956
0,230,1685.2882
0,231,1741.1164
0,232,1926.5088
0,233,1648.5373
0,234,1015.0359
0,235,1549.0348
0,236,1411.3932
0,237,1734.8911
0,238,1420.7455
0,239,1739.9292
0,240,1511.9994
0,241,1341.4076
0,242,1290.3914
0,243,1740.7884
0,244,1723.1975
0,245,1495.2373
0,246,1249.2891
0,247,1395.2961
0,248,1635.7261
0,249,1360.2018
0,250,1437.9364
0,251,1378.7510
0,252,1499.5258
0,253,1197.2604
0,254,1677.8931
0,255,1228.5973
0,256,1896.8248
0,257,1405.4096
0,258,1358.0982
0,259,1287.6082
0,260,1303.3137
0,261,1809.3831
0,262,1708.4675
0,263,1622.2352
0,264,1196.8362
0,265,1086.9504
0,266,1769.8343
0,267,1123.1150
0,268,1446.5676
0,269,1070.8516
0,270,1597.7168
0,271,1005.9174
0,272,1491.7283
0,273,1162.9334
0,274,1347.8639
0,275,1095.6411
0,276,1392.0667
0,277,1967.2759
0,278,1700.0484
0,279,1211.3204
0,280,1309.2143
0,281,1099.0757
0,282,1343.9155
0,283,1403.2283
0,284,1226.1816
0,285,1532.7778
0,286,1062.9125
0,287,1905.3370
0,288,1777.0537
0,289,1042.3791
0,290,1816.1299
0,291,1242.1262
0,292,1003.0732
0,293,1337.4511
0,294,1872.8023
0,295,1052.1600
0,296,1265.3053
0,297,1792.2095
0,298,1922.6355
0,299,1632.7599
0,300,1663.1283
0,301,1726.0094
0,302,1918.7320
0,303,1031.3062
0,304,1639.7746
0,305,1080.2646
0,306,1840.9648
0,307,1974.9246
0,308,1860.2746
0,309,1793.8541
0,310,1433.1316
0,311,1852.9566
0,312,1974.6910
0,313,1465.9333
0,314,1151.0542
0,315,1430.0695
0,316,1915.3746
0,317,1030.2951
0,318,1739.8807
0,319,1986.2727
0,320,1146.6841
0,321,1015.5168
0,322,1595.0144
0,323,1188.6091
0,324,1362.9524
0,325,1987.8719
0,326,1902.2423
0,327,1248.0477
0,328,1187.0415
0,329,1204.5567
0,330,1761.2405
0,331,1568.7276
0,332,1119.0199
0,333,1860.5285
0,334,1013.9871
0,335,1171.6890
0,336,1620.6952
0,337,1854.6464
0,338,1568.5530
0,339,1082.7893
0,340,1636.0408
0,341,1158.2587
0,342,1534.6336
0,343,1447.7757
0,344,1565.3534
0,345,1984.4089
0,346,1939.8606
0,347,1953.2437
0,348,1504.8940
0,349,1821.5987
0,350,1108.5139
0,351,1330.9898
0,352,1091.3833
0,353,1625.3147
0,354,1051.6209
0,355,1938.4738
0,356,1666.5128
0,357,1129.6520
0,358,1651.6248
0,359,1845.1956
0,360,1001.1156
0,361,1479.7288
0,362,1080.1311
0,363,1079.0334
0,364,1611.6901
0,365,1145.4874
0,366,1194.1876
0,367,1742.8082
0,368,1086.0195
0,369,1037.3587
0,370,1833.9205
0,371,1779.8795
0,372,1853.2323
0,373,1689.9299
0,374,1412.4949
0,375,1370.0302
0,376,1368.5043
0,377,1016.6760
0,378,1585.6435
0,379,1160.0734
0,380,1602.7716
0,381,1413.1171
0,382,1993.7006
0,383,1287.1131
0,384,1785.8271
0,385,1031.9887
0,386,1469.3539
0,387,1287.6482
0,388,1672.5792
0,389,1610.6386
0,390,1855.1024
0,391,1164.3170
0,392,1021.3034
0,393,1473.2881
0,394,1545.2610
0,395,1269.3884
0,396,1464.1612
0,397,1678.3308
0,398,1293.9735
0,399,1029.6592
0,400,1884.9779
0,401,1487.7472
0,402,1650.1600
0,403,1476.5488
0,404,1042.9639
0,405,1625.2977
0,406,1601.0880
0,407,1048.9292
0,408,1531.2471
0,409,1136.8698
0,410,1112.9036
0,411,1621.7778
0,412,1273.2808
0,413,1060.5273
0,414,1440.9359
0,415,1536.5000
0,416,1670.8817
0,417,1083.8393
0,418,1497.9277
0,419,1737.4690
0,420,1269.0402
0,421,1060.9159
0,422,1962.3350
0,423,1344.8645
0,424,1174.7098
0,425,1902.7289
0,426,1823.3441
0,427,1440.9695
0,428,1955.0717
0,429,1601.4003
0,430,1317.5502
0,431,1152.3714
0,432,1486.2900
0,433,1207.6183
0,434,1049.4267
0,435,1249.2044
0,436,1462.7249
0,437,1884.2495
0,438,1038.5898
0,439,1530.5182
0,440,1010.4481
0,441,1153.5641
0,442,1394.8885
0,443,1639.8741
0,444,1468.0554
0,445,1956.2970
0,446,1592.2183
0,447,1163.0954
0,448,1379.5250
0,449,1455.3181
0,450,1140.6321
0,451,1860.0123
0,452,1076.2250
0,453,1843.2556
0,454,1283.5700
0,455,1312.0398
0,456,1676.9200
0,457,1080.6484
0,458,1617.6601
0,459,1328.0653
0,460,1926.7838
0,461,1648.9779
0,462,1675.5237
0,463,1535.1386
0,464,1214.3410
0,465,1564.3802
0,466,1505.6271
0,467,1035.0659
0,468,1851.1029
0,469,1040.8395
0,470,1428.3486
0,471,1217.9169
0,472,1369.6928
0,473,1160.3683
0,474,1207.0656
0,475,1862.7495
0,476,1788.8856
0,477,1957.7833
0,478,1232.2818
0,479,1541.7923
0,480,1455.9040
0,481,1785.9112
0,482,1822.3524
0,483,1805.8681
0,484,1252.7893
0,485,1326.5215
0,486,1243.7342
0,487,1041.0158
0,488,1680.4509
0,489,1726.3067
0,490,1764.0061
0,491,1701.9158
0,492,1822.6639
0,493,1388.6661
0,494,1039.0519
0,495,1281.1264
0,496,1549.4772
0,497,1256.9343
0,498,1982.9677
0,499,1799.3908
0,500,1713.8623
0,501,1739.8160
0,502,1361.4813
0,503,1225.9445
0,504,1566.8561
0,505,1920.2753
0,506,1883.2093
0,507,1779.5415
0,508,1523.8412
0,509,1626.1199
0,510,1779.9734
0,511,1475.9899
0,512,1871.9404
0,513,1693.1527
0,514,1067.3267
0,515,1175.4447
0,516,1659.0092
0,517,1557.4695
0,518,1837.3639
0,519,1724.8212
0,520,1449.6853
0,521,1958.2982
0,522,1771.3400
0,523,1586.6325
0,524,1461.4281
0,525,1949.0085
0,526,1694.6460
0,527,1055.8565
0,528,1441.2183
0,529,1608.4756
0,530,1923.3944
0,531,1245.4968
0,532,1287.2324
0,533,1843.4230
