label,time-stamp,x	
0,1,1835.5378
0,2,1610.3343
0,3,1159.8508
0,4,1317.6290
0,5,1047.0416
0,6,1748.9126
0,7,1534.4363
0,8,1100.9585
0,9,1657.1466
0,10,1657.2366
0,11,1760.0529
0,12,1495.4859
0,13,1497.0304
0,14,1184.7727
0,15,1470.2558
0,16,1443.5928
0,17,1193.8529
0,18,1348.3500
0,19,1690.8501
0,20,1500.2275
0,21,1486.5447
0,22,1482.4295
0,23,1122.5841
0,24,1625.0409
0,25,1064.1705
0,26,1164.6369
0,27,1193.9366
0,28,1492.4495
0,29,1784.9578
0,30,1220.0089
0,31,1899.7139
0,32,1185.7027
0,33,1910.3931
0,34,1992.2236
0,35,1648.2389
0,36,1371.3263
0,37,1639.2548
0,38,1775.3567
0,39,1812.9175
0,40,1659.7695
0,41,1164.6286
0,42,1129.4580
0,43,1868.3983
0,44,1953.4829
0,45,1380.3765
0,46,1271.4447
0,47,1599.6594
0,48,1350.5246
0,49,1908.1284
0,50,1549.7332
0,51,1785.7307
0,52,1103.6246
0,53,1413.9671
0,54,1285.5379
0,55,1627.1124
0,56,1755.0776
0,57,1398.1445
0,58,1693.3242
0,59,1827.7451
0,60,1761.5954
0,61,1519.8876
0,62,1229.9755
0,63,1667.2624
0,64,1824.8949
0,65,1715.9543
0,66,1440.6692
0,67,1373.1971
0,68,1402.0395
0,69,1835.4356
0,70,1895.8743
0,71,1833.2537
0,72,1441.8836
0,73,1982.9751
0,74,1288.9930
0,75,1673.3292
0,76,1621.3956
0,77,1910.2532
0,78,1783.1095
0,79,1555.7053
0,80,1791.6624
0,81,1756.7990
0,82,1688.3118
0,83,1575.5382
0,84,1889.1287
0,85,1401.2562
0,86,1824.0055
0,87,1960.2659
0,88,1345.2985
0,89,1521.8610
0,90,1355.3439
0,91,1212.1955
0,92,1173.9256
0,93,1983.2410
0,94,1787.2104
0,95,1776.6847
0,96,1444.9758
0,97,1397.4204
0,98,1054.4809
0,99,1830.0917
0,100,1820.4427
0,101,1449.0036
0,102,1403.0712
0,103,1097.4989
0,104,1004.0050
0,105,1315.5427
0,106,1787.1919
0,107,1641.7556
0,108,1292.9132
0,109,1213.5041
0,110,1743.7381
0,111,1010.2522
0,112,1300.9536
0,113,1987.3738
0,114,1730.6610
0,115,1615.7064
0,116,1650.5951
0,117,1402.1402
0,118,1103.4935
0,119,1437.4660
0,120,1041.9514
0,121,1334.0106
0,122,1005.9915
0,123,1287.8516
0,124,1781.0204
0,125,1841.8285
0,126,1259.9913
0,127,1726.3770
0,128,1839.5007
0,129,1515.6089
0,130,1291.9926
0,131,1455.9853
0,132,1658.7589
0,133,1654.1619
0,134,1641.5333
0,135,1893.6366
0,136,1709.8644
0,137,1131.6302
0,138,1541.9559
0,139,1302.4043
0,140,1805.3284
0,141,1299.9099
0,142,1133.8676
0,143,1426.3133
0,144,1889.0824
0,145,1251.6787
0,146,1523.6311
0,147,1414.2927
0,148,1599.2164
0,149,1897.5847
0,150,1864.4704
0,151,1792.7863
0,152,1590.1893
0,153,1068.8758
0,154,1897.9748
0,155,1874.7805
0,156,1591.6227
0,157,1743.0265
0,158,1566.5493
1,159,4.7784
0,160,1535.2002
0,161,1651.1464
0,162,1343.7471
0,163,1841.8667
0,164,1074.7775
0,165,1298.8664
0,166,1489.9057
0,167,1001.0107
0,168,1165.0762
0,169,1252.6516
0,170,1100.1793
0,171,1564.5955
0,172,1473.4189
0,173,1962.4499
0,174,1607.0600
0,175,1064.5024
0,176,1110.7113
0,177,1109.3134
0,178,1149.9464
0,179,1586.2871
0,180,1637.1991
0,181,1945.8880
0,182,1467.6773
0,183,1545.2626
0,184,1016.9378
0,185,1166.9819
0,186,1865.6383
0,187,1735.9996
0,188,1221.6876
0,189,1070.9687
0,190,1207.7633
0,191,1381.1463
0,192,1380.6851
0,193,1021.6362
0,194,1513.3351
0,195,1421.6881
0,196,1163.2334
0,197,1057.2527
0,198,1100.0782
0,199,1522.4249
0,200,1485.2088
0,201,1077.1822
0,202,1596.1982
0,203,1169.2354
0,204,1472.1582
0,205,1939.9205
0,206,1563.6964
0,207,1209.0645
0,208,1967.6297
0,209,1246.4223
0,210,1371.7218
0,211,1020.6543
0,212,1531.3880
0,213,1633.6457
0,214,1898.1144
0,215,1838.2195
0,216,1663.8595
0,217,1067.7570
0,218,1270.8272
0,219,1227.4804
0,220,1023.1415
0,221,1690.2637
0,222,1141.0088
0,223,1982.9311
0,224,1662.0759
0,225,1406.7416
0,226,1989.6825
0,227,1352.0535
0,228,1801.1903
0,229,1267.8605
0,230,1714.8433
0,231,1721.2346
0,232,1312.7104
0,233,1664.6225
0,234,1946.6802
0,235,1224.9806
0,236,1669.5304
0,237,1618.7050
0,238,1725.9551
0,239,1937.1719
0,240,1023.1365
0,241,1714.7077
0,242,1350.2203
0,243,1897.8992
0,244,1763.2925
0,245,1840.3896
0,246,1571.8574
0,247,1233.2105
0,248,1876.9438
0,249,1003.3445
0,250,1908.1477
0,251,1189.7593
0,252,1694.1796
0,253,1788.9342
0,254,1928.7646
0,255,1007.0840
0,256,1263.1393
0,257,1943.1751
0,258,1582.7279
0,259,1252.4762
0,260,1305.3442
0,261,1611.9156
0,262,1946.7224
0,263,1885.9476
0,264,1105.4355
0,265,1860.9689
0,266,1121.6795
0,267,1537.0220
0,268,1416.9166
0,269,1317.7881
0,270,1044.4209
0,271,1080.6709
0,272,1697.7495
0,273,1153.9265
0,274,1733.4284
0,275,1965.4929
0,276,1239.8772
0,277,1161.1938
0,278,1175.3625
0,279,1511.3802
0,280,1959.7698
0,281,1388.7790
0,282,1333.8688
0,283,1609.1222
0,284,1802.9667
0,285,1035.6046
0,286,1641.9701
0,287,1386.7528
0,288,1050.6244
0,289,1238.5847
0,290,1605.5119
0,291,1682.3807
0,292,1780.2792
0,293,1797.8084
0,294,1541.3235
0,295,1768.8954
0,296,1585.9639
0,297,1625.1278
0,298,1478.7617
0,299,1074.9215
0,300,1184.7202
0,301,1535.4497
0,302,1298.1138
0,303,1624.1512
0,304,1590.5196
0,305,1940.4846
0,306,1830.8866
0,307,1080.8752
0,308,1950.1241
0,309,1581.7646
0,310,1089.2911
0,311,1647.9943
0,312,1555.5094
0,313,1776.1720
0,314,1375.1882
0,315,1786.0637
0,316,1338.0379
0,317,1546.4596
0,318,1630.5560
0,319,1255.8134
0,320,1319.7663
0,321,1462.0006
0,322,1051.6338
0,323,1655.6738
0,324,1268.3712
0,325,1944.9923
0,326,1540.0018
