label,time-stamp,x	
1,1,8.1411
1,2,7.1125
1,3,8.4325
1,4,1.7845
1,5,7.3217
1,6,7.8816
1,7,3.8097
1,8,7.1580
1,9,3.6742
1,10,8.5980
1,11,3.1886
1,12,1.0000
0,13,1855.1206
0,14,1829.5274
0,15,1508.3153
0,16,1640.6120
0,17,1227.5718
0,18,1263.4886
0,19,1050.5523
0,20,1958.3476
0,21,1226.0278
0,22,1286.2568
0,23,1050.1782
0,24,1155.7499
0,25,1902.4722
0,26,1941.6891
0,27,1316.7325
0,28,1307.6118
0,29,1382.2859
0,30,1206.2791
0,31,1191.6647
0,32,1246.7035
0,33,1793.0132
0,34,1922.9514
0,35,1679.7790
0,36,1868.8169
0,37,1822.4683
0,38,1075.5070
0,39,1730.5897
0,40,1232.8608
0,41,1487.4066
0,42,1235.3493
0,43,1176.3798
1,44,1.4190
1,45,1.0000
1,46,1.4495
1,47,3.5696
1,48,1.3699
1,49,3.1400
1,50,5.9663
1,51,7.9595
1,52,8.6129
1,53,5.3556
1,54,6.8863
1,55,7.2932
1,56,8.7450
1,57,1.6373
1,58,7.2864
1,59,2.7973
1,60,8.8770
1,61,3.0083
1,62,4.5332
1,63,5.6015
1,64,2.4678
1,65,4.7029
1,66,4.7108
1,67,3.7376
1,68,3.9121
1,69,2.0345
1,70,6.7938
1,71,1.0000
1,72,7.0010
1,73,3.5861
1,74,8.7932
0,75,1472.7320
0,76,1897.3706
0,77,1082.2282
0,78,1249.5018
0,79,1358.9598
0,80,1604.9982
0,81,1896.4153
0,82,1445.2019
0,83,1138.6631
0,84,1243.2079
0,85,1028.2576
0,86,1598.3340
0,87,1711.7385
0,88,1160.7424
0,89,1575.5040
0,90,1504.5402
0,91,1154.4246
0,92,1462.3989
0,93,1792.0291
0,94,1713.3349
0,95,1442.3127
0,96,1283.6729
0,97,1099.1401
0,98,1085.5670
0,99,1986.4383
0,100,1839.9776
0,101,1788.5441
0,102,1703.9693
0,103,1591.6889
0,104,1321.6480
0,105,1755.7177
0,106,1409.0411
0,107,1846.6780
0,108,1771.3695
0,109,1784.3608
0,110,1592.3048
0,111,1611.8515
0,112,1194.8584
0,113,1095.5317
0,114,1962.9878
0,115,1573.5895
0,116,1672.2518
0,117,1320.2604
0,118,1676.6232
0,119,1639.3844
0,120,1562.0693
0,121,1024.9075
0,122,1867.2243
0,123,1170.9740
0,124,1781.0317
0,125,1806.8611
0,126,1992.2974
0,127,1785.2421
0,128,1780.1596
0,129,1738.1051
0,130,1762.5900
0,131,1269.0862
0,132,1552.3154
0,133,1638.3510
0,134,1139.4993
0,135,1465.8206
0,136,1196.6790
0,137,1832.7983
0,138,1203.0845
0,139,1826.6441
0,140,1775.0288
0,141,1173.5382
0,142,1280.9086
0,143,1813.7295
0,144,1870.5309
0,145,1414.8129
0,146,1070.9421
0,147,1700.8800
0,148,1356.8019
0,149,1895.3881
0,150,1043.7363
0,151,1519.8036
0,152,1018.0355
0,153,1231.1985
0,154,1420.5624
0,155,1296.3745
0,156,1161.5615
0,157,1504.8590
0,158,1228.9042
0,159,1395.6588
0,160,1414.2249
0,161,1756.6791
0,162,1533.2804
0,163,1257.3184
0,164,1360.7172
0,165,1353.2189
0,166,1836.8760
0,167,1230.3953
0,168,1519.8137
0,169,1789.3388
0,170,1194.3946
0,171,1254.7441
0,172,1203.3982
0,173,1951.0066
1,174,4.5712
1,175,7.3188
1,176,1.0000
1,177,4.9260
1,178,5.9728
1,179,3.1965
1,180,3.6555
1,181,5.3289
1,182,3.2450
1,183,4.4208
1,184,3.5721
1,185,1.0000
1,186,1.1914
1,187,4.6842
1,188,1.0000
1,189,4.5993
1,190,5.2645
1,191,3.9824
1,192,1.0000
1,193,6.5677
1,194,1.2862
1,195,1.6468
1,196,3.0568
1,197,3.0478
1,198,3.6672
1,199,1.0000
1,200,3.9761
1,201,1.0007
1,202,1.0000
1,203,1.1227
1,204,7.3894
1,205,2.8406
1,206,7.6308
1,207,1.0000
1,208,1.0000
1,209,1.1144
1,210,8.3209
1,211,7.8569
1,212,3.1773
1,213,4.1529
1,214,5.3860
1,215,7.2534
1,216,2.0681
1,217,6.9109
1,218,6.2345
1,219,8.4745
1,220,1.0000
1,221,5.6004
1,222,2.6325
1,223,6.9682
1,224,3.9635
1,225,6.9359
1,226,8.6654
1,227,3.0377
1,228,1.1343
1,229,2.9442
1,230,1.0000
1,231,6.0731
1,232,1.9701
1,233,7.9757
1,234,5.6535
1,235,5.6991
1,236,6.2872
1,237,2.7156
1,238,5.3053
1,239,6.5607
1,240,4.4790
1,241,4.7531
1,242,6.9118
1,243,7.0817
1,244,3.8693
1,245,3.3443
1,246,3.1861
1,247,3.4669
1,248,5.3976
1,249,5.9082
1,250,1.0000
1,251,3.6256
1,252,1.9171
1,253,4.1055
1,254,1.0000
1,255,3.8394
1,256,5.8421
1,257,1.7403
1,258,7.9378
1,259,5.5984
1,260,4.6116
1,261,3.4764
1,262,8.8646
1,263,1.0000
1,264,5.5756
1,265,1.0000
1,266,6.7780
1,267,5.8064
1,268,6.7743
1,269,4.4787
1,270,4.5506
1,271,7.1140
1,272,3.1522
1,273,5.4061
1,274,7.0763
1,275,1.8584
1,276,3.2876
1,277,4.3046
1,278,7.5730
1,279,8.8339
1,280,1.0000
1,281,4.7461
1,282,1.0000
1,283,1.2911
1,284,5.9602
1,285,1.0000
1,286,1.0000
1,287,4.7811
1,288,1.0000
1,289,5.4968
1,290,8.8706
1,291,4.7866
1,292,4.3352
1,293,1.0000
1,294,3.9522
1,295,1.4137
1,296,7.3120
1,297,2.2284
1,298,6.4293
1,299,7.0672
1,300,1.2566
1,301,8.8131
1,302,4.1564
1,303,7.3569
1,304,5.0280
1,305,1.0000
1,306,2.6633
1,307,7.6594
1,308,1.8203
1,309,5.8385
1,310,6.5254
1,311,7.2068
1,312,6.6566
1,313,1.6309
1,314,5.1611
1,315,1.0564
1,316,2.4392
1,317,2.8500
1,318,3.5846
1,319,4.8543
1,320,6.5529
1,321,5.1801
1,322,5.2804
1,323,1.0000
1,324,7.2014
1,325,1.6666
1,326,1.0000
1,327,5.3748
1,328,7.3947
1,329,2.0547
1,330,1.2101
1,331,5.9923
1,332,1.8030
1,333,4.3306
1,334,1.4555
1,335,5.0074
1,336,2.2507
1,337,4.9901
1,338,1.2389
1,339,8.0421
1,340,1.0000
1,341,1.0000
1,342,1.0721
1,343,4.9979
1,344,3.1103
1,345,5.9706
1,346,5.4181
1,347,5.8846
1,348,8.5885
1,349,5.5314
1,350,3.0652
1,351,6.2330
1,352,3.3976
1,353,1.0000
1,354,8.6539
1,355,4.3665
1,356,3.0836
1,357,5.4237
1,358,7.0180
1,359,3.5934
1,360,2.7845
1,361,1.2701
1,362,7.3187
1,363,3.0090
1,364,3.7733
1,365,5.0489
1,366,2.8792
1,367,6.6092
1,368,5.7290
1,369,8.3593
1,370,1.0000
1,371,5.5107
1,372,5.5606
1,373,1.0000
1,374,1.0000
1,375,4.7865
1,376,4.3064
1,377,1.2500
1,378,8.4032
1,379,5.6612
1,380,1.4194
1,381,1.0000
1,382,1.0000
1,383,1.4782
1,384,7.4323
1,385,7.1546
0,386,1307.8814
0,387,1219.7192
0,388,1330.9258
0,389,1232.7891
0,390,1359.5895
0,391,1125.0334
0,392,1205.5179
0,393,1483.2958
0,394,1178.0347
0,395,1374.6448
0,396,1877.0436
0,397,1984.5993
0,398,1502.8628
0,399,1765.4278
0,400,1595.8994
0,401,1533.0364
0,402,1286.2056
0,403,1768.0551
0,404,1360.8845
0,405,1487.6188
0,406,1883.6885
0,407,1590.4478
0,408,1094.1581
0,409,1450.7629
0,410,1278.4448
1,411,1.6199
1,412,6.7294
1,413,3.6304
1,414,2.2277
1,415,5.2665
1,416,7.0960
1,417,4.1653
1,418,2.1692
1,419,2.6413
1,420,7.9341
1,421,4.8620
1,422,5.1476
1,423,1.0000
1,424,6.6316
1,425,2.9542
1,426,3.8258
1,427,8.9935
1,428,8.5752
1,429,6.5949
1,430,1.1050
1,431,1.5486
1,432,3.5380
1,433,2.2063
1,434,8.7649
1,435,5.0162
1,436,6.0100
1,437,4.8251
1,438,1.4199
1,439,6.0108
1,440,3.6769
1,441,6.3223
1,442,1.9342
1,443,1.0000
1,444,8.7746
1,445,2.2149
1,446,8.3234
1,447,2.0172
1,448,1.6319
1,449,4.4848
1,450,4.7467
1,451,2.2695
1,452,1.0000
1,453,2.1296
1,454,4.3491
1,455,1.0000
1,456,2.9129
1,457,6.5136
1,458,4.1491
1,459,7.4013
1,460,1.0000
1,461,1.0000
1,462,2.3856
1,463,7.6795
1,464,7.3129
0,465,1839.9051
0,466,1339.8424
0,467,1933.8224
0,468,1065.4617
0,469,1923.0729
0,470,1095.2972
0,471,1105.0082
0,472,1181.0203
0,473,1989.5591
0,474,1292.7753
0,475,1695.1946
0,476,1532.7947
0,477,1977.3513
0,478,1786.7158
0,479,1218.2500
0,480,1104.4911
0,481,1418.7791
0,482,1994.5141
0,483,1565.2670
0,484,1341.0384
0,485,1090.1487
0,486,1127.2259
0,487,1236.7338
0,488,1609.4606
0,489,1738.5424
0,490,1852.4388
0,491,1874.1978
0,492,1565.0013
0,493,1274.9224
0,494,1364.3729
0,495,1115.8817
0,496,1510.0150
0,497,1156.9909
0,498,1896.4903
0,499,1275.6955
0,500,1281.8305
0,501,1669.4020
0,502,1041.4116
0,503,1574.8630
0,504,1030.3282
0,505,1727.8629
0,506,1022.5607
0,507,1407.9527
0,508,1631.0079
0,509,1372.6910
0,510,1693.1454
0,511,1976.5322
0,512,1305.3180
0,513,1729.3931
0,514,1465.4092
1,515,1.7281
1,516,5.6243
1,517,3.1535
1,518,8.7324
1,519,3.9406
1,520,6.7502
1,521,1.0000
1,522,8.1544
1,523,3.6015
1,524,8.8836
1,525,1.0000
1,526,5.3167
1,527,7.5926
1,528,4.9745
1,529,6.5034
1,530,1.0000
1,531,5.0052
1,532,7.3276
1,533,5.9699
1,534,7.0284
1,535,1.0000
1,536,1.3859
1,537,1.0000
1,538,6.7473
1,539,1.6391
1,540,5.0401
1,541,8.8609
1,542,1.4775
1,543,7.6687
1,544,5.5864
0,545,1271.3585
0,546,1350.4512
0,547,1010.2398
0,548,1237.5199
0,549,1023.4441
0,550,1829.7147
0,551,1655.8009
0,552,1995.4005
0,553,1108.2572
0,554,1539.2925
0,555,1131.6231
0,556,1476.4106
0,557,1546.7226
0,558,1589.4070
0,559,1755.9597
0,560,1808.2587
0,561,1489.1002
0,562,1938.8714
0,563,1721.5142
0,564,1904.6745
0,565,1439.6326
0,566,1756.1638
0,567,1617.9978
0,568,1152.1934
0,569,1629.8477
0,570,1384.6656
0,571,1724.4303
0,572,1264.5980
0,573,1808.8944
0,574,1991.3501
0,575,1954.4862
0,576,1780.7898
0,577,1078.1909
1,578,5.3610
1,579,5.1127
1,580,7.5812
1,581,3.9146
1,582,4.2209
1,583,8.4783
1,584,6.0665
1,585,7.8023
1,586,8.6084
1,587,5.3853
1,588,1.1469
1,589,1.0000
1,590,5.7048
1,591,5.2290
1,592,1.0000
1,593,1.0000
1,594,8.2398
1,595,8.7452
1,596,5.0166
1,597,7.1149
1,598,7.5866
1,599,1.0000
1,600,4.2078
1,601,4.9578
1,602,1.8494
1,603,6.5790
1,604,3.1839
0,605,1246.9969
0,606,1441.0486
0,607,1019.0406
0,608,1236.8124
0,609,1870.7470
0,610,1881.8114
0,611,1130.3188
0,612,1748.0438
0,613,1260.5034
0,614,1331.1466
0,615,1068.8035
0,616,1806.9738
0,617,1292.4100
0,618,1623.4580
0,619,1802.5992
0,620,1517.4503
0,621,1509.7671
0,622,1230.9188
0,623,1783.6853
0,624,1529.0910
0,625,1797.9557
0,626,1816.5194
0,627,1316.1793
0,628,1140.7887
0,629,1054.4627
0,630,1929.0883
0,631,1964.3526
0,632,1848.9303
0,633,1662.3894
0,634,1607.0497
0,635,1544.3936
0,636,1877.4467
0,637,1346.2537
0,638,1288.7105
0,639,1076.4846
0,640,1386.9957
0,641,1565.1472
0,642,1798.9756
0,643,1002.0445
0,644,1516.1289
0,645,1679.6755
0,646,1066.3577
0,647,1202.0707
0,648,1891.4563
0,649,1132.7581
0,650,1332.6030
0,651,1438.7629
0,652,1565.1508
0,653,1442.1221
0,654,1892.1923
0,655,1187.3418
0,656,1685.6954
0,657,1052.1943
0,658,1636.9064
0,659,1050.6817
0,660,1657.9944
0,661,1659.5867
0,662,1154.9599
1,663,4.9191
1,664,2.0587
1,665,8.6308
1,666,4.2635
1,667,6.2859
1,668,1.0000
1,669,5.5504
1,670,8.5627
1,671,1.3367
1,672,8.8821
1,673,3.0129
1,674,3.6846
1,675,6.9517
1,676,5.0700
1,677,1.2969
1,678,1.0000
1,679,1.0000
1,680,5.6822
1,681,5.8709
1,682,1.0000
1,683,7.8262
1,684,8.5263
1,685,5.1055
1,686,2.5398
1,687,1.9634
1,688,2.0390
1,689,4.2687
1,690,1.0946
1,691,4.9921
1,692,6.1631
1,693,1.6127
1,694,2.1539
1,695,1.0000
1,696,4.5144
1,697,8.8409
1,698,8.7146
1,699,7.7970
1,700,6.4394
1,701,7.0324
1,702,5.2331
1,703,1.4476
1,704,2.1515
1,705,1.2435
1,706,5.6669
1,707,5.6474
1,708,8.4694
1,709,1.0000
1,710,2.3138
1,711,4.7177
1,712,4.3041
1,713,1.0000
1,714,3.7594
1,715,3.1225
1,716,1.0000
1,717,7.5442
1,718,1.0000
1,719,5.8079
1,720,4.5071
1,721,1.0479
1,722,3.6929
1,723,5.8566
1,724,2.1069
1,725,5.9706
1,726,5.0764
1,727,3.7814
1,728,2.5962
1,729,3.0537
1,730,5.9911
0,731,1204.6328
0,732,1017.9107
0,733,1493.0135
0,734,1981.4980
0,735,1385.8624
0,736,1028.7480
0,737,1122.1957
0,738,1594.3219
0,739,1034.3367
0,740,1849.9444
0,741,1233.1752
0,742,1960.4973
0,743,1851.5527
0,744,1527.1111
0,745,1602.4723
0,746,1081.3703
0,747,1392.6408
0,748,1844.6740
0,749,1870.8000
0,750,1863.5214
0,751,1463.2137
0,752,1431.6511
0,753,1648.6329
0,754,1799.8957
0,755,1774.8573
0,756,1276.9768
0,757,1081.3458
0,758,1907.1542
0,759,1211.4006
0,760,1152.5257
0,761,1377.7457
0,762,1694.3850
0,763,1063.3351
0,764,1005.9649
0,765,1120.1704
0,766,1203.9337
0,767,1086.4079
0,768,1301.5497
0,769,1481.7027
0,770,1907.0703
0,771,1979.5819
0,772,1624.0263
0,773,1143.7649
0,774,1809.1062
0,775,1594.2397
0,776,1165.7946
0,777,1856.2625
0,778,1696.8759
0,779,1728.7840
0,780,1592.2973
0,781,1667.8422
1,782,5.7805
1,783,6.8216
1,784,1.0000
1,785,6.8616
1,786,6.3014
1,787,1.0000
1,788,2.7777
1,789,7.0503
1,790,1.0000
1,791,6.8019
1,792,1.0000
1,793,8.3814
1,794,6.3984
1,795,7.5292
0,796,1800.0657
0,797,1114.7998
0,798,1363.0057
0,799,1450.4545
0,800,1579.2388
0,801,1060.7029
0,802,1915.7698
0,803,1438.8691
0,804,1097.5678
0,805,1112.5994
0,806,1851.4028
0,807,1320.2700
0,808,1646.2923
0,809,1585.8552
0,810,1365.9672
0,811,1800.7619
0,812,1946.5729
0,813,1365.6073
0,814,1494.4666
0,815,1118.6168
0,816,1732.1306
0,817,1508.9286
0,818,1854.6904
0,819,1997.9716
0,820,1439.2081
0,821,1856.9442
0,822,1796.4789
0,823,1353.9185
0,824,1375.3726
0,825,1151.6640
0,826,1049.7727
0,827,1762.1484
0,828,1853.6137
0,829,1471.4030
0,830,1329.2203
0,831,1453.1338
0,832,1325.0505
0,833,1385.6602
0,834,1387.5051
0,835,1746.4020
0,836,1052.2342
0,837,1806.4592
0,838,1899.2112
0,839,1276.1091
0,840,1949.9673
0,841,1169.7560
0,842,1566.7830
0,843,1746.9678
0,844,1686.5593
0,845,1481.3358
0,846,1343.0770
0,847,1842.8449
0,848,1292.9673
0,849,1793.6648
0,850,1260.4153
0,851,1429.1561
0,852,1554.1759
0,853,1970.5228
0,854,1590.5112
0,855,1640.1302
0,856,1463.7124
0,857,1473.7561
0,858,1287.1236
0,859,1679.4091
0,860,1117.8622
0,861,1855.2986
0,862,1879.9244
0,863,1079.5055
0,864,1622.4971
0,865,1921.8203
0,866,1913.4995
0,867,1833.1318
0,868,1768.7517
0,869,1088.5953
0,870,1380.4921
1,871,5.7464
1,872,4.7353
1,873,1.0000
1,874,3.3241
1,875,3.9328
1,876,7.8069
1,877,7.7132
1,878,2.7036
1,879,8.6361
1,880,8.7048
1,881,7.2341
1,882,1.0000
1,883,5.3997
1,884,1.0000
1,885,1.1935
1,886,6.0514
1,887,2.2900
1,888,4.2697
1,889,1.2825
0,890,1075.8443
0,891,1084.9163
0,892,1896.8294
0,893,1217.6072
0,894,1538.8269
0,895,1654.3627
0,896,1726.4294
0,897,1614.5584
0,898,1707.5044
0,899,1484.7863
0,900,1727.1203
0,901,1240.6833
0,902,1126.2359
0,903,1248.5313
1,904,1.2932
1,905,7.9081
1,906,1.9470
1,907,6.9570
1,908,2.3765
1,909,1.0000
1,910,1.0000
1,911,6.1025
1,912,1.0000
1,913,4.8254
1,914,6.2721
1,915,7.8530
1,916,1.5075
1,917,8.0365
1,918,8.7894
1,919,5.0331
0,920,1421.7248
0,921,1898.2583
0,922,1783.0570
0,923,1530.1310
0,924,1565.3239
0,925,1692.6656
0,926,1511.3720
0,927,1302.2512
0,928,1532.8971
0,929,1927.9266
0,930,1491.9026
0,931,1681.9625
0,932,1900.4868
0,933,1745.0783
