ts_name;time;unit;value;class
Series01;201803061000;Value;-0.459184;0
Series01;201803061100;Value;-0.461038;0
Series01;201803061200;Value;-0.433413;0
Series01;201803061300;Value;-0.423942;0
Series01;201803061400;Value;-0.408125;0
Series01;201803061500;Value;-0.416242;0
Series01;201803061600;Value;-0.403005;0
Series01;201803061700;Value;-0.426459;0
Series01;201803061800;Value;-0.436575;0
Series01;201803061900;Value;-0.419213;0
Series01;201803062000;Value;-0.438345;0
Series01;201803062100;Value;-0.401163;0
Series01;201803062200;Value;-0.39073;0
Series01;201803062300;Value;-0.402239;0
Series01;201803070000;Value;-0.409212;0
Series01;201803070100;Value;-0.415472;0
Series01;201803070200;Value;-0.38599;0
Series01;201803070300;Value;-0.37932;0
Series01;201803070400;Value;-0.406689;0
Series01;201803070500;Value;-0.426981;0
Series01;201803070600;Value;-0.452636;0
Series01;201803070700;Value;-0.465839;0
Series01;201803070800;Value;-0.486426;0
Series01;201803070900;Value;-0.462819;0
Series01;201803071000;Value;-0.472977;0
Series01;201803071100;Value;-0.497426;0
Series01;201803071200;Value;-0.480893;0
Series01;201803071300;Value;-0.493293;0
Series01;201803071400;Value;-0.472673;0
Series01;201803071500;Value;-0.444512;0
Series01;201803071600;Value;-0.417711;0
Series01;201803071700;Value;-0.427071;0
Series01;201803071800;Value;-0.408515;0
Series01;201803071900;Value;-0.418025;0
Series01;201803072000;Value;-0.412859;0
Series01;201803072100;Value;-0.402428;0
Series01;201803072200;Value;-0.397918;0
Series01;201803072300;Value;-0.381282;0
Series01;201803080000;Value;-0.371995;0
Series01;201803080100;Value;-0.369404;0
Series01;201803080200;Value;-0.339399;0
Series01;201803080300;Value;-0.325589;0
Series01;201803080400;Value;-0.308811;0
Series01;201803080500;Value;-0.315393;0
Series01;201803080600;Value;-0.311423;0
Series01;201803080700;Value;-0.320644;0
Series01;201803080800;Value;-0.331367;0
Series01;201803080900;Value;-0.31006;0
Series01;201803081000;Value;-0.323267;0
Series01;201803081100;Value;-0.301763;0
Series01;201803081200;Value;-0.342704;0
Series01;201803081300;Value;-0.322017;0
Series01;201803081400;Value;-0.317775;0
Series01;201803081500;Value;-0.310558;0
Series01;201803081600;Value;-0.30691;0
Series01;201803081700;Value;-0.306514;0
Series01;201803081800;Value;-0.326433;0
Series01;201803081900;Value;-0.337743;0
Series01;201803082000;Value;-0.301567;0
Series01;201803082100;Value;-0.32134;0
Series01;201803082200;Value;-0.372295;0
Series01;201803082300;Value;-0.351427;0
Series01;201803090000;Value;-0.37507;0
Series01;201803090100;Value;-0.348257;0
Series01;201803090200;Value;-0.299296;0
Series01;201803090300;Value;-0.322105;0
Series01;201803090400;Value;-0.299429;0
Series01;201803090500;Value;-0.300875;0
Series01;201803090600;Value;-0.307354;0
Series01;201803090700;Value;-0.346124;0
Series01;201803090800;Value;-0.322028;0
Series01;201803090900;Value;-0.33373;0
Series01;201803091000;Value;-0.320678;0
Series01;201803091100;Value;-0.317763;0
Series01;201803091200;Value;-0.342343;0
Series01;201803091300;Value;-0.325309;0
