ts_name;time;unit;value;class
Series01;201802242000;Value;-0.151472;0
Series01;201802242100;Value;-0.290822;0
Series01;201802242200;Value;-1.54806;0
Series01;201802242300;Value;-0.441468;0
Series01;201802250000;Value;0.219829;0
Series01;201802250100;Value;-0.247415;0
Series01;201802250200;Value;-0.206994;0
Series01;201802250300;Value;-3.25407;0
Series01;201802250400;Value;-3.50146;0
Series01;201802250500;Value;-3.13495;0
Series01;201802250600;Value;-4.76298;0
Series01;201802250700;Value;-6.30846;0
Series01;201802250800;Value;-4.90252;0
Series01;201802250900;Value;-5.96298;0
Series01;201802251000;Value;-6.36541;0
Series01;201802251100;Value;-6.03242;0
Series01;201802251200;Value;-6.26423;0
Series01;201802251300;Value;-6.43197;0
Series01;201802251400;Value;-5.8642;0
Series01;201802251500;Value;-4.82559;0
Series01;201802251600;Value;-4.71203;0
Series01;201802251700;Value;-5.42521;0
Series01;201802251800;Value;-5.67438;0
Series01;201802251900;Value;-6.91184;0
Series01;201802252000;Value;-7.13404;0
Series01;201802252100;Value;-8.03323;0
Series01;201802252200;Value;-7.40492;0
Series01;201802252300;Value;-8.06295;0
Series01;201802260000;Value;-7.59536;0
Series01;201802260100;Value;-8.3924;0
Series01;201802260200;Value;-7.42662;0
Series01;201802260300;Value;-7.2011;0
Series01;201802260400;Value;-8.11053;0
Series01;201802260500;Value;-7.40323;0
Series01;201802260600;Value;-7.87909;0
Series01;201802260700;Value;-6.73393;0
Series01;201802260800;Value;-5.37494;0
Series01;201802260900;Value;-6.05085;0
Series01;201802261000;Value;-5.10897;0
Series01;201802261100;Value;-5.69038;0
Series01;201802261200;Value;-5.73866;0
Series01;201802261300;Value;-6.21665;0
Series01;201802261400;Value;-5.84138;0
Series01;201802261500;Value;-4.71591;0
Series01;201802261600;Value;-5.6384;0
Series01;201802261700;Value;-5.65852;0
Series01;201802261800;Value;-6.58258;0
Series01;201802261900;Value;-7.28194;0
Series01;201802262000;Value;-7.45048;0
Series01;201802262100;Value;-6.52001;0
Series01;201802262200;Value;-6.79425;0
Series01;201802262300;Value;-5.36895;0
Series01;201802270000;Value;-5.61028;0
Series01;201802270100;Value;-7.07925;0
Series01;201802270200;Value;-7.21778;0
Series01;201802270300;Value;-8.90855;0
Series01;201802270400;Value;-8.02712;0
Series01;201802270500;Value;-8.93345;0
Series01;201802270600;Value;-9.30415;0
Series01;201802270700;Value;-9.27384;0
Series01;201802270800;Value;-6.28749;0
Series01;201802270900;Value;-3.56422;0
Series01;201802271000;Value;-4.04889;0
Series01;201802271100;Value;-3.36708;0
Series01;201802271200;Value;-2.78267;0
Series01;201802271300;Value;-1.5161;0
Series01;201802271400;Value;-1.55827;0
Series01;201802271500;Value;-1.44359;0
Series01;201802271600;Value;-0.843634;0
Series01;201802271700;Value;-1.41957;0
Series01;201802271800;Value;-2.39573;0
Series01;201802271900;Value;-0.923734;0
Series01;201802272000;Value;-0.277705;0
Series01;201802272100;Value;1.31721;0
Series01;201802272200;Value;1.24902;0
Series01;201802272300;Value;-0.392415;0
Series01;201802280000;Value;-0.582745;0
Series01;201802280100;Value;0.559137;0
Series01;201802280200;Value;0.70618;0
Series01;201802280300;Value;1.3636;0
Series01;201802280400;Value;2.972;0
Series01;201802280500;Value;4.32633;0
Series01;201802280600;Value;5.92361;0
Series01;201802280700;Value;6.30218;0
Series01;201802280800;Value;6.69375;0
Series01;201802280900;Value;4.89407;0
Series01;201802281000;Value;5.83872;0
Series01;201802281100;Value;5.04094;0
Series01;201802281200;Value;5.0335;0
Series01;201802281300;Value;5.64049;0
Series01;201802281400;Value;5.10698;0
Series01;201802281500;Value;3.93741;0
Series01;201802281600;Value;4.96622;0
Series01;201802281700;Value;4.96;0
Series01;201802281800;Value;6.53428;0
Series01;201802281900;Value;5.92385;0
Series01;201802282000;Value;6.41608;0
Series01;201802282100;Value;6.98051;0
Series01;201802282200;Value;6.26285;0
Series01;201802282300;Value;5.1234;0
Series01;201803010000;Value;4.60392;0
Series01;201803010100;Value;7.32514;0
Series01;201803010200;Value;6.47551;0
Series01;201803010300;Value;7.06026;0
Series01;201803010400;Value;7.66045;0
Series01;201803010500;Value;6.11641;0
Series01;201803010600;Value;6.3829;0
Series01;201803010700;Value;6.03272;0
Series01;201803010800;Value;3.43743;0
Series01;201803010900;Value;3.41429;0
Series01;201803011000;Value;2.67232;0
Series01;201803011100;Value;3.95055;0
Series01;201803011200;Value;2.6795;0
Series01;201803011300;Value;3.01322;0
Series01;201803011400;Value;3.1495;0
Series01;201803011500;Value;2.97303;0
Series01;201803011600;Value;3.17753;0
Series01;201803011700;Value;3.38551;0
Series01;201803011800;Value;3.17487;0
Series01;201803011900;Value;3.7282;0
Series01;201803012000;Value;3.01283;0
Series01;201803012100;Value;4.32548;0
Series01;201803012200;Value;3.41296;0
Series01;201803012300;Value;2.67564;0
Series01;201803020000;Value;1.65517;0
Series01;201803020100;Value;2.29039;0
Series01;201803020200;Value;0.21365;0
Series01;201803020300;Value;1.41806;0
Series01;201803020400;Value;0.711298;0
Series01;201803020500;Value;-0.0923365;0
Series01;201803020600;Value;-0.229435;0
Series01;201803020700;Value;0.238222;0
Series01;201803020800;Value;-1.19901;0
Series01;201803020900;Value;-1.44108;0
Series01;201803021000;Value;-2.998;0
Series01;201803021100;Value;-3.6762;0
Series01;201803021200;Value;-3.6606;0
Series01;201803021300;Value;-4.77643;0
Series01;201803021400;Value;-5.52264;0
Series01;201803021500;Value;-5.6782;0
Series01;201803021600;Value;-4.41038;0
Series01;201803021700;Value;-5.19871;0
Series01;201803021800;Value;-6.91375;0
Series01;201803021900;Value;-6.10341;0
Series01;201803022000;Value;-4.67887;0
Series01;201803022100;Value;-6.02001;0
Series01;201803022200;Value;-6.12561;0
Series01;201803022300;Value;-6.16015;0
Series01;201803030000;Value;-6.78506;0
Series01;201803030100;Value;-8.29799;0
Series01;201803030200;Value;-8.89049;0
Series01;201803030300;Value;-8.87901;0
Series01;201803030400;Value;-10.0226;0
Series01;201803030500;Value;-9.05562;0
Series01;201803030600;Value;-8.79768;0
Series01;201803030700;Value;-10.7613;0
Series01;201803030800;Value;-10.8577;0
Series01;201803030900;Value;-9.65613;0
Series01;201803031000;Value;-8.43863;0
Series01;201803031100;Value;-9.18617;0
Series01;201803031200;Value;-7.88838;0
Series01;201803031300;Value;-6.89431;0
Series01;201803031400;Value;-9.13312;0
Series01;201803031500;Value;-10.1706;0
Series01;201803031600;Value;-10.3338;0
Series01;201803031700;Value;-9.3591;0
Series01;201803031800;Value;-8.75464;0
Series01;201803031900;Value;-9.03081;0
Series01;201803032000;Value;-6.24107;0
Series01;201803032100;Value;-6.65272;0
Series01;201803032200;Value;-5.22938;0
Series01;201803032300;Value;-4.91107;0
Series01;201803040000;Value;-3.82738;0
Series01;201803040100;Value;-5.4204;0
Series01;201803040200;Value;-5.69018;0
Series01;201803040300;Value;-6.45972;0
Series01;201803040400;Value;-6.45345;0
Series01;201803040500;Value;-8.33153;0
Series01;201803040600;Value;-8.57835;0
Series01;201803040700;Value;-6.80658;0
Series01;201803040800;Value;-5.65459;0
Series01;201803040900;Value;-5.12241;0
Series01;201803041000;Value;-4.47631;0
Series01;201803041100;Value;-6.10496;0
Series01;201803041200;Value;-6.17856;0
Series01;201803041300;Value;-5.5003;0
Series01;201803041400;Value;-6.55527;0
Series01;201803041500;Value;-6.05284;0
Series01;201803041600;Value;-5.64798;0
Series01;201803041700;Value;-6.67665;0
Series01;201803041800;Value;-4.33229;0
Series01;201803041900;Value;-4.94353;0
Series01;201803042000;Value;-4.46012;0
Series01;201803042100;Value;-2.72905;0
Series01;201803042200;Value;-2.56496;0
Series01;201803042300;Value;-2.54001;0
Series01;201803050000;Value;-1.5745;0
Series01;201803050100;Value;-2.17474;0
Series01;201803050200;Value;-2.40893;0
Series01;201803050300;Value;-3.11944;0
Series01;201803050400;Value;-1.68454;0
Series01;201803050500;Value;-2.2609;0
Series01;201803050600;Value;-0.804833;0
Series01;201803050700;Value;-2.84955;0
Series01;201803050800;Value;-2.51297;0
